Date,Close
6/9/2015 16:00:00,97.57
6/10/2015 16:00:00,99.18
6/11/2015 16:00:00,98.78
6/12/2015 16:00:00,98.42
6/15/2015 16:00:00,97.83
6/16/2015 16:00:00,98.54
6/17/2015 16:00:00,97.46
6/18/2015 16:00:00,97.89
6/19/2015 16:00:00,97.13
6/22/2015 16:00:00,98.21
6/23/2015 16:00:00,99
6/24/2015 16:00:00,97.89
6/25/2015 16:00:00,97.4
6/26/2015 16:00:00,97.62
6/29/2015 16:00:00,95.66
6/30/2015 16:00:00,95.65
7/1/2015 16:00:00,97.05
7/2/2015 16:00:00,96.47
7/6/2015 16:00:00,96.18
7/7/2015 16:00:00,95.7
7/8/2015 16:00:00,94.14
7/9/2015 16:00:00,94.9
7/10/2015 16:00:00,96.3
7/13/2015 16:00:00,96.93
7/14/2015 16:00:00,97.5
7/15/2015 16:00:00,98.32
7/16/2015 16:00:00,99.22
7/17/2015 16:00:00,98.81
7/20/2015 16:00:00,99.53
7/21/2015 16:00:00,99.2
7/22/2015 16:00:00,99.79
7/23/2015 16:00:00,99.02
7/24/2015 16:00:00,98.34
7/27/2015 16:00:00,97.51
7/28/2015 16:00:00,98.14
7/29/2015 16:00:00,98.55
7/30/2015 16:00:00,98.67
7/31/2015 16:00:00,98.18
8/3/2015 16:00:00,97.82
8/4/2015 16:00:00,97.92
8/5/2015 16:00:00,98.58
8/6/2015 16:00:00,98.54
8/7/2015 16:00:00,97.8
8/10/2015 16:00:00,99.86
8/11/2015 16:00:00,97.92
8/12/2015 16:00:00,96.07
8/13/2015 16:00:00,96.4
8/14/2015 16:00:00,97.59
8/17/2015 16:00:00,98.05
8/18/2015 16:00:00,99
8/19/2015 16:00:00,97.97
8/20/2015 16:00:00,95.08
8/21/2015 16:00:00,92.28
8/24/2015 16:00:00,88.83
8/25/2015 16:00:00,85.85
8/26/2015 16:00:00,89.03
8/27/2015 16:00:00,91.33
8/28/2015 16:00:00,91.23
8/31/2015 16:00:00,91.12
9/1/2015 16:00:00,87.19
9/2/2015 16:00:00,88.94
9/3/2015 16:00:00,89.55
9/4/2015 16:00:00,87.66
9/8/2015 16:00:00,90.98
9/9/2015 16:00:00,89.96
9/10/2015 16:00:00,90.53
9/11/2015 16:00:00,90.35
9/14/2015 16:00:00,90.66
9/15/2015 16:00:00,91.97
9/16/2015 16:00:00,91.77
9/17/2015 16:00:00,89.82
9/18/2015 16:00:00,87.43
9/21/2015 16:00:00,88.87
9/22/2015 16:00:00,87.79
9/23/2015 16:00:00,87.95
9/24/2015 16:00:00,87.8
9/25/2015 16:00:00,89.29
9/28/2015 16:00:00,87.35
9/29/2015 16:00:00,87.85
9/30/2015 16:00:00,89.2
10/1/2015 16:00:00,89.06
10/2/2015 16:00:00,88.16
10/5/2015 16:00:00,90.59
10/6/2015 16:00:00,89.95
10/7/2015 16:00:00,90.56
10/8/2015 16:00:00,90.97
10/9/2015 16:00:00,89.82
10/12/2015 16:00:00,89.71
10/13/2015 16:00:00,88.63
10/14/2015 16:00:00,86.2
10/15/2015 16:00:00,87.22
10/16/2015 16:00:00,87.61
10/19/2015 16:00:00,86.71
10/20/2015 16:00:00,88.02
10/21/2015 16:00:00,87.58
10/22/2015 16:00:00,89.48
10/23/2015 16:00:00,91.24
10/26/2015 16:00:00,90.32
10/27/2015 16:00:00,89.63
10/28/2015 16:00:00,92.92
10/29/2015 16:00:00,92.15
10/30/2015 16:00:00,90.26
11/2/2015 16:00:00,91.93
11/3/2015 16:00:00,91.76
11/4/2015 16:00:00,92.22
11/5/2015 16:00:00,92.64
11/6/2015 16:00:00,95.2
11/9/2015 16:00:00,94.63
11/10/2015 16:00:00,95.3
11/11/2015 16:00:00,95.11
11/12/2015 16:00:00,93.26
11/13/2015 16:00:00,92.32
11/16/2015 16:00:00,93.34
11/17/2015 16:00:00,93.24
11/18/2015 16:00:00,95.11
11/19/2015 16:00:00,95.1
11/20/2015 16:00:00,95.38
11/23/2015 16:00:00,94.9
11/24/2015 16:00:00,95.15
11/25/2015 16:00:00,94.72
11/27/2015 16:00:00,95.48
11/30/2015 16:00:00,95.51
12/1/2015 16:00:00,96.35
12/2/2015 16:00:00,95.22
12/3/2015 16:00:00,93.85
12/4/2015 16:00:00,97.19
12/7/2015 16:00:00,96.49
12/8/2015 16:00:00,94.86
12/9/2015 16:00:00,93.56
12/10/2015 16:00:00,94.35
12/11/2015 16:00:00,92.37
12/14/2015 16:00:00,92.77
12/15/2015 16:00:00,94.84
12/16/2015 16:00:00,97
12/17/2015 16:00:00,95.68
12/18/2015 16:00:00,93.75
12/21/2015 16:00:00,94.46
12/22/2015 16:00:00,94.57
12/23/2015 16:00:00,96.17
12/24/2015 16:00:00,96.24
12/28/2015 16:00:00,95.94
12/29/2015 16:00:00,96.95
12/30/2015 16:00:00,96.1
12/31/2015 16:00:00,95.31
1/4/2016 16:00:00,93.16
1/5/2016 16:00:00,93.29
1/6/2016 16:00:00,91.6
1/7/2016 16:00:00,89.28
1/8/2016 16:00:00,87.96
1/11/2016 16:00:00,88.28
1/12/2016 16:00:00,89
1/13/2016 16:00:00,86.41
1/14/2016 16:00:00,86.87
1/15/2016 16:00:00,86.33
1/19/2016 16:00:00,85.33
1/20/2016 16:00:00,84.17
1/21/2016 16:00:00,84.13
1/22/2016 16:00:00,85.74
1/25/2016 16:00:00,82.73
1/26/2016 16:00:00,84.45
1/27/2016 16:00:00,85.05
1/28/2016 16:00:00,84.91
1/29/2016 16:00:00,86.65
2/1/2016 16:00:00,86.09
2/2/2016 16:00:00,83.8
2/3/2016 16:00:00,83.85
2/4/2016 16:00:00,84.89
2/5/2016 16:00:00,83.57
2/8/2016 16:00:00,81.77
2/9/2016 16:00:00,82.2
2/10/2016 16:00:00,81.51
2/11/2016 16:00:00,78.17
2/12/2016 16:00:00,80.93
2/16/2016 16:00:00,83.27
2/17/2016 16:00:00,84.06
2/18/2016 16:00:00,82.58
2/19/2016 16:00:00,82.82
2/22/2016 16:00:00,84.45
2/23/2016 16:00:00,82.81
2/24/2016 16:00:00,82.3
2/25/2016 16:00:00,82.94
2/26/2016 16:00:00,83.97
2/29/2016 16:00:00,81.31
3/1/2016 16:00:00,84.48
3/2/2016 16:00:00,85.64
3/3/2016 16:00:00,86.58
3/4/2016 16:00:00,87.3
3/7/2016 16:00:00,86.96
3/8/2016 16:00:00,85.07
3/9/2016 16:00:00,84.62
3/10/2016 16:00:00,85.14
3/11/2016 16:00:00,86.4
3/14/2016 16:00:00,85.82
3/15/2016 16:00:00,85.79
3/16/2016 16:00:00,84.69
3/17/2016 16:00:00,85.2
3/18/2016 16:00:00,86.16
3/21/2016 16:00:00,86.2
3/22/2016 16:00:00,85.85
3/23/2016 16:00:00,85.35
3/24/2016 16:00:00,84.8
3/28/2016 16:00:00,84.88
3/29/2016 16:00:00,84.47
3/30/2016 16:00:00,85.35
3/31/2016 16:00:00,84.57
4/1/2016 16:00:00,85.29
4/4/2016 16:00:00,85.32
4/5/2016 16:00:00,82.94
4/6/2016 16:00:00,83.8
4/7/2016 16:00:00,81.47
4/8/2016 16:00:00,81.82
4/11/2016 16:00:00,81.92
4/12/2016 16:00:00,82.86
4/13/2016 16:00:00,85.17
4/14/2016 16:00:00,84.69
4/15/2016 16:00:00,84.16
4/18/2016 16:00:00,85.01
4/19/2016 16:00:00,86.27
4/20/2016 16:00:00,87.74
4/21/2016 16:00:00,87.51
4/22/2016 16:00:00,88.09
4/25/2016 16:00:00,87.71
4/26/2016 16:00:00,88.88
4/27/2016 16:00:00,88.99
4/28/2016 16:00:00,88.19
4/29/2016 16:00:00,87.78
5/2/2016 16:00:00,87.91
5/3/2016 16:00:00,86.87
5/4/2016 16:00:00,85.37
5/5/2016 16:00:00,85.35
5/6/2016 16:00:00,85.61
5/9/2016 16:00:00,84.99
5/10/2016 16:00:00,86.59
5/11/2016 16:00:00,86.34
5/12/2016 16:00:00,86.18
5/13/2016 16:00:00,84.74
5/16/2016 16:00:00,85.45
5/17/2016 16:00:00,85.23
5/18/2016 16:00:00,88.38
5/19/2016 16:00:00,87.88
5/20/2016 16:00:00,88.19
5/23/2016 16:00:00,87.82
5/24/2016 16:00:00,89.03
5/25/2016 16:00:00,90.23
5/26/2016 16:00:00,89.49
5/27/2016 16:00:00,90.24
5/31/2016 16:00:00,89.74
6/1/2016 16:00:00,89.74
6/2/2016 16:00:00,90.01
6/3/2016 16:00:00,88.57
6/6/2016 16:00:00,89.93
6/7/2016 16:00:00,89.1
6/8/2016 16:00:00,89.5
6/9/2016 16:00:00,88.33
6/10/2016 16:00:00,87
6/13/2016 16:00:00,86.34
6/14/2016 16:00:00,84.41
6/15/2016 16:00:00,84.22
6/16/2016 16:00:00,83.87
6/17/2016 16:00:00,83.68
6/20/2016 16:00:00,84.02
6/21/2016 16:00:00,84.53
6/22/2016 16:00:00,84.76
6/23/2016 16:00:00,86.67
6/24/2016 16:00:00,81.08
6/27/2016 16:00:00,77.88
6/28/2016 16:00:00,78.97
6/29/2016 16:00:00,80.34
6/30/2016 16:00:00,81.39
7/1/2016 16:00:00,80.93
7/5/2016 16:00:00,78.83
7/6/2016 16:00:00,79.38
7/7/2016 16:00:00,79.49
7/8/2016 16:00:00,80.62
7/11/2016 16:00:00,81.06
7/12/2016 16:00:00,82.34
7/13/2016 16:00:00,82.1
7/14/2016 16:00:00,82.86
7/15/2016 16:00:00,82.06
7/18/2016 16:00:00,82.09
7/19/2016 16:00:00,82.37
7/20/2016 16:00:00,82.6
7/21/2016 16:00:00,82.45
7/22/2016 16:00:00,82.83
7/25/2016 16:00:00,82.76
7/26/2016 16:00:00,82.69
7/27/2016 16:00:00,82.62
7/28/2016 16:00:00,83.02
7/29/2016 16:00:00,82.65
8/1/2016 16:00:00,82.42
8/2/2016 16:00:00,81.66
8/3/2016 16:00:00,83.85
8/4/2016 16:00:00,83.88
8/5/2016 16:00:00,86.44
8/8/2016 16:00:00,86.49
8/9/2016 16:00:00,86.25
8/10/2016 16:00:00,85.39
8/11/2016 16:00:00,85.5
8/12/2016 16:00:00,85
8/15/2016 16:00:00,85.63
8/16/2016 16:00:00,85.67
8/17/2016 16:00:00,85.78
8/18/2016 16:00:00,85.46
8/19/2016 16:00:00,85.42
8/22/2016 16:00:00,85.53
8/23/2016 16:00:00,85.71
8/24/2016 16:00:00,85.67
8/25/2016 16:00:00,85.87
8/26/2016 16:00:00,86.69
8/29/2016 16:00:00,87.92
8/30/2016 16:00:00,88.87
8/31/2016 16:00:00,90.1
9/1/2016 16:00:00,89.99
9/2/2016 16:00:00,90.54
9/6/2016 16:00:00,89.48
9/7/2016 16:00:00,90.42
9/8/2016 16:00:00,90.72
9/9/2016 16:00:00,89.92
9/12/2016 16:00:00,90.9
9/13/2016 16:00:00,89.92
9/14/2016 16:00:00,89.29
9/15/2016 16:00:00,90.32
9/16/2016 16:00:00,89.39
9/19/2016 16:00:00,90.11
9/20/2016 16:00:00,90.36
9/21/2016 16:00:00,90.74
9/22/2016 16:00:00,90
9/23/2016 16:00:00,89.41
9/26/2016 16:00:00,87.77
9/27/2016 16:00:00,88.55
9/28/2016 16:00:00,89.41
9/29/2016 16:00:00,88.99
9/30/2016 16:00:00,90.09
10/3/2016 16:00:00,89.4
10/4/2016 16:00:00,90.5
10/5/2016 16:00:00,91.52
10/6/2016 16:00:00,91.82
10/7/2016 16:00:00,91.42
10/10/2016 16:00:00,91.69
10/11/2016 16:00:00,90.51
10/12/2016 16:00:00,90.38
10/13/2016 16:00:00,87.94
10/14/2016 16:00:00,88.03
10/17/2016 16:00:00,88.21
10/18/2016 16:00:00,89.86
10/19/2016 16:00:00,91.6
10/20/2016 16:00:00,93.3
10/21/2016 16:00:00,92.92
10/24/2016 16:00:00,93.02
10/25/2016 16:00:00,93.14
10/26/2016 16:00:00,94.28
10/27/2016 16:00:00,95.43
10/28/2016 16:00:00,95.1
10/31/2016 16:00:00,95.6
11/1/2016 16:00:00,95.57
11/2/2016 16:00:00,94.77
11/3/2016 16:00:00,94.9
11/4/2016 16:00:00,94.65
11/7/2016 16:00:00,96.4
11/8/2016 16:00:00,96.64
11/9/2016 16:00:00,101.25
11/10/2016 16:00:00,105.98
11/11/2016 16:00:00,105.93
11/14/2016 16:00:00,108.1
11/15/2016 16:00:00,108.78
11/16/2016 16:00:00,107.51
11/17/2016 16:00:00,110.6
11/18/2016 16:00:00,111.24
11/21/2016 16:00:00,110.71
11/22/2016 16:00:00,110.76
11/23/2016 16:00:00,111.14
11/25/2016 16:00:00,112.07
11/28/2016 16:00:00,109.8
11/29/2016 16:00:00,109.26
11/30/2016 16:00:00,110.54
12/1/2016 16:00:00,112.6
12/2/2016 16:00:00,111.08
12/5/2016 16:00:00,111.5
12/6/2016 16:00:00,111.49
12/7/2016 16:00:00,112.67
12/8/2016 16:00:00,114.82
12/9/2016 16:00:00,115.02
12/12/2016 16:00:00,114.07
12/13/2016 16:00:00,114.7
12/14/2016 16:00:00,114.2
12/15/2016 16:00:00,115.63
12/16/2016 16:00:00,114.86
12/19/2016 16:00:00,115.8
12/20/2016 16:00:00,118.07
12/21/2016 16:00:00,117.64
12/22/2016 16:00:00,117.43
12/23/2016 16:00:00,117.96
12/27/2016 16:00:00,118.31
12/28/2016 16:00:00,117.06
12/29/2016 16:00:00,116.1
12/30/2016 16:00:00,116.96
1/3/2017 16:00:00,117.97
1/4/2017 16:00:00,118.97
1/5/2017 16:00:00,117.38
1/6/2017 16:00:00,119.05
1/9/2017 16:00:00,118.2
1/10/2017 16:00:00,118.67
1/11/2017 16:00:00,121.33
1/12/2017 16:00:00,117.93
1/13/2017 16:00:00,118.79
1/17/2017 16:00:00,113.93
1/18/2017 16:00:00,116.32
1/19/2017 16:00:00,115.61
1/20/2017 16:00:00,117.35
1/23/2017 16:00:00,116.93
1/24/2017 16:00:00,118.66
1/25/2017 16:00:00,121.01
1/26/2017 16:00:00,121.63
1/27/2017 16:00:00,121.64
1/30/2017 16:00:00,120.38
1/31/2017 16:00:00,120.46
2/1/2017 16:00:00,121.14
2/2/2017 16:00:00,120.01
2/3/2017 16:00:00,122.16
2/6/2017 16:00:00,122.41
2/7/2017 16:00:00,121.47
2/8/2017 16:00:00,121.46
2/9/2017 16:00:00,122.39
2/10/2017 16:00:00,123.1
2/13/2017 16:00:00,124.42
2/14/2017 16:00:00,126.1
2/15/2017 16:00:00,127.76
2/16/2017 16:00:00,126.96
2/17/2017 16:00:00,126.86
2/21/2017 16:00:00,127.55
2/22/2017 16:00:00,127.76
2/23/2017 16:00:00,128.14
2/24/2017 16:00:00,126.88
2/27/2017 16:00:00,128.13
2/28/2017 16:00:00,127.23
3/1/2017 16:00:00,130.85
3/2/2017 16:00:00,127.51
3/3/2017 16:00:00,127.83
3/6/2017 16:00:00,127.59
3/7/2017 16:00:00,127.4
3/8/2017 16:00:00,127.55
3/9/2017 16:00:00,127.48
3/10/2017 16:00:00,126.46
3/13/2017 16:00:00,126.4
3/14/2017 16:00:00,126.22
3/15/2017 16:00:00,125.23
3/16/2017 16:00:00,125.72
3/17/2017 16:00:00,124.35
3/20/2017 16:00:00,123.79
3/21/2017 16:00:00,118.7
3/22/2017 16:00:00,118.65
3/23/2017 16:00:00,119.28
3/24/2017 16:00:00,119.4
3/27/2017 16:00:00,118.2
3/28/2017 16:00:00,120.27
3/29/2017 16:00:00,119.34
3/30/2017 16:00:00,121.53
3/31/2017 16:00:00,120.24
4/3/2017 16:00:00,119.84
4/4/2017 16:00:00,119.15
4/5/2017 16:00:00,118.29
4/6/2017 16:00:00,119.26
4/7/2017 16:00:00,119.17
4/10/2017 16:00:00,118.37
4/11/2017 16:00:00,118.03
4/12/2017 16:00:00,116
4/13/2017 16:00:00,115.8
4/17/2017 16:00:00,118.41
4/18/2017 16:00:00,116.41
4/19/2017 16:00:00,116.48
4/20/2017 16:00:00,118.83
4/21/2017 16:00:00,118.17
4/24/2017 16:00:00,120.86
4/25/2017 16:00:00,121.11
4/26/2017 16:00:00,122
4/27/2017 16:00:00,121.02
4/28/2017 16:00:00,119.75
5/1/2017 16:00:00,121.15
5/2/2017 16:00:00,120.66
5/3/2017 16:00:00,122.44
5/4/2017 16:00:00,123.45
5/5/2017 16:00:00,123.12
5/8/2017 16:00:00,123.68
5/9/2017 16:00:00,121.96
5/10/2017 16:00:00,122.45
5/11/2017 16:00:00,121.74
5/12/2017 16:00:00,120.81
5/15/2017 16:00:00,122.14
5/16/2017 16:00:00,122.62
5/17/2017 16:00:00,117.19
5/18/2017 16:00:00,117.36
5/19/2017 16:00:00,118.76
5/22/2017 16:00:00,119.45
5/23/2017 16:00:00,121.15
5/24/2017 16:00:00,120.96
5/25/2017 16:00:00,121.45
5/26/2017 16:00:00,121.32
5/30/2017 16:00:00,118.86
5/31/2017 16:00:00,118.7
6/1/2017 16:00:00,120.13
6/2/2017 16:00:00,119.16
6/5/2017 16:00:00,118.58
6/6/2017 16:00:00,118.15
6/7/2017 16:00:00,119.9
6/8/2017 16:00:00,121.01
6/9/2017 16:00:00,123.17
6/12/2017 16:00:00,122.84
6/13/2017 16:00:00,123.81
6/14/2017 16:00:00,123.97
6/15/2017 16:00:00,122.97
6/16/2017 16:00:00,122.51
6/19/2017 16:00:00,123.79
6/20/2017 16:00:00,122.99
6/21/2017 16:00:00,122.33
6/22/2017 16:00:00,120.76
6/23/2017 16:00:00,119.55
6/26/2017 16:00:00,120.38
6/27/2017 16:00:00,121.12
6/28/2017 16:00:00,123.4
6/29/2017 16:00:00,125.25
6/30/2017 16:00:00,124.87
7/3/2017 16:00:00,126
7/5/2017 16:00:00,126.08
7/6/2017 16:00:00,126.01
7/7/2017 16:00:00,126.54
7/10/2017 16:00:00,127.2
7/11/2017 16:00:00,127.39
7/12/2017 16:00:00,127.22
7/13/2017 16:00:00,127.32
7/14/2017 16:00:00,127.17
7/17/2017 16:00:00,127.36
7/18/2017 16:00:00,125.57
7/19/2017 16:00:00,126.4
7/20/2017 16:00:00,126.95
7/21/2017 16:00:00,126.24
7/24/2017 16:00:00,127.14
7/25/2017 16:00:00,129.33
7/26/2017 16:00:00,127.36
7/27/2017 16:00:00,127.67
7/28/2017 16:00:00,127.65
7/31/2017 16:00:00,128.8
8/1/2017 16:00:00,130.41
8/2/2017 16:00:00,130.68
8/3/2017 16:00:00,130.51
8/4/2017 16:00:00,132.17
8/7/2017 16:00:00,131.11
8/8/2017 16:00:00,132.36
8/9/2017 16:00:00,131.73
8/10/2017 16:00:00,128.99
8/11/2017 16:00:00,128.05
8/14/2017 16:00:00,130.9
8/15/2017 16:00:00,130.34
8/16/2017 16:00:00,130.1
8/17/2017 16:00:00,127.3
8/18/2017 16:00:00,127.11
8/21/2017 16:00:00,126.6
8/22/2017 16:00:00,127.51
8/23/2017 16:00:00,127.53
8/24/2017 16:00:00,127.67
8/25/2017 16:00:00,127.88
8/28/2017 16:00:00,127.55
8/29/2017 16:00:00,126.27
8/30/2017 16:00:00,125.79
8/31/2017 16:00:00,125.41
9/1/2017 16:00:00,126.64
9/5/2017 16:00:00,123.79
9/6/2017 16:00:00,123.56
9/7/2017 16:00:00,120.71
9/8/2017 16:00:00,121.51
9/11/2017 16:00:00,123.77
9/12/2017 16:00:00,126.44
9/13/2017 16:00:00,127.3
9/14/2017 16:00:00,127.19
9/15/2017 16:00:00,128.19
9/18/2017 16:00:00,129.7
9/19/2017 16:00:00,131.28
9/20/2017 16:00:00,133
9/21/2017 16:00:00,133.35
9/22/2017 16:00:00,133.43
9/25/2017 16:00:00,133.52
9/26/2017 16:00:00,132.43
9/27/2017 16:00:00,134.32
9/28/2017 16:00:00,134.46
9/29/2017 16:00:00,134.77
10/2/2017 16:00:00,135.12
10/3/2017 16:00:00,134.18
10/4/2017 16:00:00,134.27
10/5/2017 16:00:00,135.54
10/6/2017 16:00:00,135.69
10/9/2017 16:00:00,135.61
10/10/2017 16:00:00,136.72
10/11/2017 16:00:00,136.49
10/12/2017 16:00:00,135.27
10/13/2017 16:00:00,133.75
10/16/2017 16:00:00,135.03
10/17/2017 16:00:00,134.26
10/18/2017 16:00:00,134.74
10/19/2017 16:00:00,135.3
10/20/2017 16:00:00,136.95
10/23/2017 16:00:00,136.77
10/24/2017 16:00:00,137.83
10/25/2017 16:00:00,137.46
10/26/2017 16:00:00,137.85
10/27/2017 16:00:00,138.17
10/30/2017 16:00:00,137.16
10/31/2017 16:00:00,136.79
11/1/2017 16:00:00,136.94
11/2/2017 16:00:00,138.4
11/3/2017 16:00:00,138.64
11/6/2017 16:00:00,138.59
11/7/2017 16:00:00,134.09
11/8/2017 16:00:00,133.29
11/9/2017 16:00:00,132.55
11/10/2017 16:00:00,132.48
11/13/2017 16:00:00,132.23
11/14/2017 16:00:00,132
11/15/2017 16:00:00,132.9
11/16/2017 16:00:00,132.49
11/17/2017 16:00:00,132.85
11/20/2017 16:00:00,133.29
11/21/2017 16:00:00,133.11
11/22/2017 16:00:00,133.04
11/24/2017 13:00:00,132.56
11/27/2017 16:00:00,132.56
11/28/2017 16:00:00,135.68
11/29/2017 16:00:00,139.73
11/30/2017 16:00:00,140.56
12/1/2017 16:00:00,141
12/4/2017 16:00:00,143.84
12/5/2017 16:00:00,142.43
12/6/2017 16:00:00,143.01
12/7/2017 16:00:00,143.42
12/8/2017 16:00:00,143.8
12/11/2017 16:00:00,143.29
12/12/2017 16:00:00,145.85
12/13/2017 16:00:00,143.83
12/14/2017 16:00:00,142.97
12/15/2017 16:00:00,144.95
12/18/2017 16:00:00,146.15
12/19/2017 16:00:00,145.1
12/20/2017 16:00:00,144.92
12/21/2017 16:00:00,146.26
12/22/2017 16:00:00,146.12
12/26/2017 16:00:00,144.9
12/27/2017 16:00:00,144.98
12/28/2017 16:00:00,145.67
12/29/2017 16:00:00,144.29
1/2/2018 16:00:00,144.62
1/3/2018 16:00:00,144.59
1/4/2018 16:00:00,144.6
1/5/2018 16:00:00,144.78
1/8/2018 16:00:00,145.05
1/9/2018 16:00:00,147.82
1/10/2018 16:00:00,149.62
1/11/2018 16:00:00,151.49
1/12/2018 16:00:00,151.84
1/16/2018 16:00:00,152.26
1/17/2018 16:00:00,154.23
1/18/2018 16:00:00,153.71
1/19/2018 16:00:00,155.25
1/22/2018 16:00:00,155.72
1/23/2018 16:00:00,155.77
1/24/2018 16:00:00,157.74
1/25/2018 16:00:00,157.8
1/26/2018 16:00:00,158.66
1/29/2018 16:00:00,159.21
1/30/2018 16:00:00,157.9
1/31/2018 16:00:00,158.02
2/1/2018 16:00:00,159.15
2/2/2018 16:00:00,157.97
2/5/2018 16:00:00,150.32
2/6/2018 16:00:00,154.29
2/7/2018 16:00:00,155
2/8/2018 16:00:00,149.38
2/9/2018 16:00:00,151.71
2/12/2018 16:00:00,152.28
2/13/2018 16:00:00,153.29
2/14/2018 16:00:00,158.27
2/15/2018 16:00:00,159.86
2/16/2018 16:00:00,159.08
2/20/2018 16:00:00,159.13
2/21/2018 16:00:00,161.28
2/22/2018 16:00:00,157.6
2/23/2018 16:00:00,160.09
2/26/2018 16:00:00,161.83
2/27/2018 16:00:00,160.23
2/28/2018 16:00:00,157.66
3/1/2018 16:00:00,155.99
3/2/2018 16:00:00,157.43
3/5/2018 16:00:00,158.71
3/6/2018 16:00:00,159.34
3/7/2018 16:00:00,159.64
3/8/2018 16:00:00,159.49
3/9/2018 16:00:00,162.45
3/12/2018 16:00:00,162.26
3/13/2018 16:00:00,160.49
3/14/2018 16:00:00,158.09
3/15/2018 16:00:00,157.87
3/16/2018 16:00:00,160.07
3/19/2018 16:00:00,159.43
3/20/2018 16:00:00,158.85
3/21/2018 16:00:00,158.89
3/22/2018 16:00:00,153.28
3/23/2018 16:00:00,147.24
3/26/2018 16:00:00,153.01
3/27/2018 16:00:00,149.18
3/28/2018 16:00:00,149.45
3/29/2018 16:00:00,151.24
4/2/2018 16:00:00,148.32
4/3/2018 16:00:00,151.1
4/4/2018 16:00:00,152.5
4/5/2018 16:00:00,152.76
4/6/2018 16:00:00,147.95
4/9/2018 16:00:00,149.21
4/10/2018 16:00:00,151.54
4/11/2018 16:00:00,149.44
4/12/2018 16:00:00,152.49
4/13/2018 16:00:00,145.46
4/16/2018 16:00:00,143.84
4/17/2018 16:00:00,140.86
4/18/2018 16:00:00,141.66
4/19/2018 16:00:00,144.26
4/20/2018 16:00:00,144.12
4/23/2018 16:00:00,145.21
4/24/2018 16:00:00,145.01
4/25/2018 16:00:00,145.7
4/26/2018 16:00:00,145.73
4/27/2018 16:00:00,147.34
4/30/2018 16:00:00,145.61
5/1/2018 16:00:00,145.34
5/2/2018 16:00:00,143.61
5/3/2018 16:00:00,145.02
5/4/2018 16:00:00,145.6
5/7/2018 16:00:00,145.9
5/8/2018 16:00:00,147.53
5/9/2018 16:00:00,150.29
5/10/2018 16:00:00,150.84
5/11/2018 16:00:00,150.97
5/14/2018 16:00:00,150.35
5/15/2018 16:00:00,150.79
5/16/2018 16:00:00,149.95
5/17/2018 16:00:00,150.65
5/18/2018 16:00:00,148.76
5/21/2018 16:00:00,149.43
5/22/2018 16:00:00,150.88
5/23/2018 16:00:00,149.73
5/24/2018 16:00:00,148.5
5/25/2018 16:00:00,148.15
5/29/2018 16:00:00,141.25
5/30/2018 16:00:00,144.31
5/31/2018 16:00:00,143.41
6/1/2018 16:00:00,145.12
6/4/2018 16:00:00,146.54
6/5/2018 16:00:00,145.39
6/6/2018 16:00:00,147.64
